,record,AGENUM,AGE_r999,age,ageR,ageRR,PROV,Q0QC,RégionR,REGIO,AREA,sexe,ENFA,EMPLO,OCCUP,REVENX,REVEN,PROP,SCOL,scolR,LANGU,langR,ETHNr1,ETHNr2,ETHNr3,ETHNr4,ETHNr5,ETHNr6,ETHNr7,ETHNr8,ETHNr9,ETHNr10,ETHNr11,ETHNr12,ETHNr96,ETHNr99,FSA,FSA_rA9A,QPC1r1,QPC1r2,QPC1r2_inv,QPC1r3,QPC1r4,QPC1r4_inv,QPC1r5,QPC2,XQPC3,XQPC3A,QPC3r1,QPC3r5,QPC3r2,QPC3r6,QPC3r3,QPC3r7,QPC3r4,QPC3r8,QPC4r1,QPC4r2,QPC4r3,QPC4r4,QPC4r5,QPC4r6,QPC4r7,QPC5r1,QPC5r1_inv,QPC5r2,QPC5r3,QPC5r4,QPC5r1R,QPC5r2R,QPC5r3R,QPC5r4R,QPC6r1,QPC6r2,QPC6r3,QPC6r4,QPC6r1R,QPC6r2R,QPC6r3R,QPC6r4R,POND,cons,FAC1_1,Ind.Col_5,FAC1_2,Pré_Iden,FAC2_2,Est_Iden,FAC1_3,Symbol,FAC2_3,Norma,FAC3_3,Fonction,FAC1_4,Souv.fédé,filter_$,cinq_cohortes
30,111.0,65.0,0.0,7.0,3.0,6.0,6.0,6.0,4.0,1.0,1.0,2.0,2.0,7.0,,3.0,3.0,1.0,5.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H4V,0.0,2.0,4.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,4.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.2192860858834236,4.0,-1.0282550548682265,2.0,0.4947107143929191,1.0,0.585928790266832,1.0,0.7806264199661699,1.0,-0.24122025568607203,2.0,-1.2529630326247512,2.0,-1.5421901398296158,3.0,0.0,6.0
31,112.0,51.0,0.0,5.0,2.0,4.0,6.0,16.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,j0j,0.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.500778998678748,2.0,-0.12472969657011461,2.0,0.8533653405505028,1.0,0.6305715639119664,1.0,0.8257797387876683,1.0,0.24244405807540692,1.0,0.2955232761835616,1.0,0.8154957629802521,1.0,1.0,4.0
32,113.0,40.0,0.0,4.0,2.0,3.0,6.0,7.0,4.0,3.0,1.0,1.0,1.0,6.0,,4.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,j8t,0.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.4252562398825013,3.0,0.11934959574159704,1.0,-0.8558447441697052,2.0,1.028346472689654,1.0,0.6368486399703768,1.0,-0.4792630080365709,2.0,0.8756896865380718,1.0,0.12843665893557632,2.0,1.0,3.0
33,117.0,50.0,0.0,5.0,2.0,4.0,6.0,4.0,3.0,3.0,1.0,1.0,2.0,5.0,,,,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G9C,0.0,4.0,4.0,1.0,2.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.5809301472354698,1.0,-1.4246645017774842,2.0,-0.00886436032650273,2.0,-0.8872623782404863,2.0,-0.3604810687021828,2.0,1.562603640318297,1.0,-1.903264930472984,2.0,1.4820311706936353,1.0,1.0,4.0
34,118.0,63.0,0.0,6.0,3.0,5.0,6.0,4.0,3.0,3.0,1.0,2.0,2.0,7.0,,4.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G8T,0.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,1.781163239843096,1.0,0.12207639614412598,1.0,0.8504751172226992,1.0,-1.964558156327632,2.0,1.4680769114599599,1.0,-0.9930745248456964,2.0,-1.379867301619147,2.0,1.4820311706936353,1.0,1.0,5.0
35,119.0,55.0,0.0,6.0,3.0,5.0,6.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,6.0,8.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,g3c,0.0,4.0,3.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,4.0,4.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,0.46710069573809326,3.0,-0.3632557552658897,2.0,-0.9152446451362442,2.0,0.6514954382737974,1.0,-0.8474772630222065,2.0,-0.2941823297801225,2.0,0.17352090590783015,1.0,-0.5380987487778072,3.0,1.0,5.0
36,120.0,26.0,0.0,3.0,1.0,2.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G1H,0.0,4.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,0.5780246951823095,4.0,-2.7029789754711637,2.0,1.0185091423065122,1.0,0.7360299834564853,1.0,-1.5828212479953492,2.0,1.163218682811877,1.0,0.23711765612615543,1.0,-1.5421901398296158,3.0,1.0,1.0
37,124.0,30.0,0.0,3.0,1.0,2.0,6.0,12.0,3.0,2.0,3.0,2.0,1.0,5.0,,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G6w,0.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.6334983730979243,3.0,-0.2323089356803062,2.0,-0.45248055706062573,2.0,0.6095391027162569,1.0,-0.27024827101543275,2.0,-0.8129934605229464,2.0,0.3968217394779207,1.0,-0.21310170352545732,2.0,1.0,1.0
38,128.0,50.0,0.0,5.0,2.0,4.0,6.0,9.0,1.0,3.0,1.0,1.0,2.0,1.0,7.0,8.0,6.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G5c,0.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,0.9018952368149883,5.0,0.5840409670787498,1.0,-0.45248055706062573,2.0,0.6095391027162569,1.0,0.8472120020541895,1.0,-1.0964696382802481,2.0,-0.4274556459861293,2.0,-1.2211754736998746,3.0,1.0,4.0
39,130.0,61.0,0.0,6.0,3.0,5.0,6.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G1M,0.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.46710069573809326,5.0,0.5868862657321424,1.0,0.440755329503828,1.0,1.3879655981557255,1.0,-1.3554762285706587,2.0,0.10359344153077558,1.0,-0.3927791156174177,2.0,-0.85513103578494,3.0,1.0,5.0
40,134.0,41.0,0.0,4.0,2.0,3.0,6.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,7.0,6.0,6.0,2.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G2C,0.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,0.17834226608771453,5.0,-0.6971188052683227,2.0,-1.790687755036972,2.0,0.5971363618967745,1.0,-1.3237278662211134,2.0,-0.5998097586526603,2.0,-1.2438401995381358,2.0,-0.8756547321162322,3.0,1.0,3.0
41,138.0,61.0,0.0,6.0,3.0,5.0,6.0,14.0,2.0,3.0,3.0,2.0,2.0,7.0,,,,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J0T,0.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.7356899090009488,2.0,-0.2323089356803062,2.0,0.9127652415170417,1.0,1.0074225983278229,1.0,0.7483941044517737,1.0,-0.8743309799824924,2.0,0.3609152079346373,1.0,1.1365104291099932,1.0,1.0,5.0
42,140.0,47.0,0.0,5.0,2.0,4.0,6.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,1.0,3.0,2.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G1C,0.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.42672851450712845,3.0,1.0432787376108448,1.0,-2.5672975780972767,2.0,-1.9181457193808553,2.0,-1.316016264779334,2.0,0.4128826450484243,1.0,0.8616465925719746,1.0,0.12843665893557632,2.0,0.0,4.0
43,144.0,39.0,0.0,4.0,2.0,3.0,6.0,5.0,2.0,3.0,1.0,2.0,2.0,6.0,,2.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J1k,0.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,0.6182409053824283,5.0,-1.0636090212054397,2.0,-0.9152446451362442,2.0,0.6514954382737974,1.0,-0.7359317985408096,2.0,-0.6892503017260441,2.0,-0.34125357269560425,2.0,-1.2211754736998746,3.0,1.0,3.0
44,150.0,44.0,0.0,4.0,2.0,3.0,6.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,7.0,7.0,6.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,g0A,0.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,0.13128569141716104,4.0,1.0488508366667662,1.0,0.3936455114648539,1.0,0.9957181904045408,1.0,-3.2187518319994015,2.0,-0.5083250361454676,2.0,-0.5008629886459465,2.0,-1.5421901398296158,3.0,1.0,3.0
45,152.0,35.0,0.0,4.0,2.0,3.0,6.0,16.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,8.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J0h,0.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.751419468603913,4.0,-0.23515423433369886,2.0,0.8533653405505028,1.0,0.6305715639119664,1.0,1.4466446481934385,1.0,0.3458391715099586,1.0,-0.6568883794494558,2.0,-0.21310170352545732,2.0,1.0,3.0
46,154.0,36.0,0.0,4.0,2.0,3.0,6.0,16.0,2.0,1.0,2.0,2.0,2.0,1.0,7.0,8.0,6.0,1.0,6.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J3Y,0.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,96.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,0.5584387350473584,5.0,-1.9727064785594735,2.0,0.3773878434511622,1.0,2.1360027652449367,1.0,-0.08689522765441798,2.0,0.3402277365074106,1.0,-0.4184274803009369,2.0,-1.5421901398296158,3.0,0.0,3.0
47,156.0,40.0,0.0,4.0,2.0,3.0,6.0,16.0,2.0,3.0,3.0,1.0,1.0,1.0,5.0,7.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J6S,0.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,1.128016898553611,2.0,0.5813141666762209,1.0,0.3744976201233585,1.0,-0.45912695499466166,2.0,-0.3439833645261566,2.0,-0.2163288951989836,2.0,-0.46719921305368584,2.0,0.7949720666489598,1.0,1.0,3.0
48,162.0,37.0,0.0,4.0,2.0,3.0,6.0,6.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H2r,0.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.7266652725561262,4.0,-0.2323089356803062,2.0,-1.645667976253732,2.0,-0.023460742812545825,2.0,-1.6832106015641919,2.0,0.6952583929210399,1.0,1.2220577535782846,1.0,-0.19257800719416504,2.0,1.0,3.0
49,179.0,54.0,0.0,5.0,2.0,4.0,6.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,8.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,g2e,0.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.4166908641689918,3.0,-1.5163140066807714,2.0,-0.9020312361125218,2.0,-0.8119794275016324,2.0,-0.8704809822551549,2.0,0.35463241838694015,1.0,1.0930690716088836,1.0,-0.21310170352545732,2.0,1.0,4.0
50,182.0,34.0,0.0,3.0,1.0,2.0,6.0,16.0,2.0,1.0,2.0,2.0,2.0,1.0,7.0,4.0,4.0,1.0,5.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J7w,0.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,0.6823429935049227,4.0,-2.017320030355979,2.0,-0.3334577086869474,2.0,-0.05498881157827229,2.0,-1.9796629719397028,2.0,-2.094012522659107,2.0,-0.39781190280231976,2.0,-1.5421901398296158,3.0,0.0,1.0
51,185.0,23.0,0.0,2.0,1.0,1.0,6.0,16.0,2.0,1.0,2.0,2.0,2.0,1.0,7.0,,,2.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,j7x,0.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9626601713182793,4.0,-0.12472969657011461,2.0,-0.459545206671839,2.0,0.6919481419915523,1.0,-1.198448738405866,2.0,-0.1885814640271358,2.0,-1.2459246125131411,2.0,-0.19257800719416504,2.0,1.0,1.0
52,198.0,38.0,0.0,4.0,2.0,3.0,6.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,7.0,7.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G2E,0.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,0.3482429287757671,4.0,-0.3575651579591045,2.0,-1.8013468713110503,2.0,0.6443693497373558,1.0,-0.10929539725064114,2.0,-0.993886416096647,2.0,1.8301857551460947,1.0,-0.9001608075701331,3.0,1.0,3.0
53,199.0,52.0,0.0,5.0,2.0,4.0,6.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,7.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G0w,0.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.7228928181096448,2.0,-0.09210253063543039,2.0,1.0324883695462772,1.0,0.31304617471943424,1.0,-0.15396476290728864,2.0,-0.14103680537826974,2.0,-0.4811177103008883,2.0,0.13241903805818483,2.0,1.0,4.0
54,208.0,42.0,0.0,4.0,2.0,3.0,6.0,6.0,4.0,1.0,1.0,2.0,2.0,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H4E,0.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.9275218801301006,2.0,-1.1711882603156316,2.0,0.4229625528401021,1.0,0.6638981790932797,1.0,1.4148962858438932,1.0,1.0492423716933943,1.0,0.19417270447126225,1.0,0.8154957629802521,1.0,1.0,3.0
55,210.0,40.0,0.0,4.0,2.0,3.0,6.0,13.0,4.0,1.0,2.0,2.0,1.0,1.0,8.0,4.0,4.0,1.0,2.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H7R,0.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.623452387328162,4.0,-0.7092236893810077,2.0,1.1993213156144866,1.0,0.010917158862229994,1.0,-0.4378667030380776,2.0,0.44582860226039733,1.0,-1.8378729987219082,2.0,-0.5341163696551987,3.0,0.0,3.0
56,215.0,76.0,0.0,8.0,3.0,6.0,6.0,12.0,3.0,3.0,3.0,2.0,2.0,7.0,,,,1.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G0R,0.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.3498571756359945,4.0,0.468044330259244,1.0,0.04847618262720571,1.0,1.318764598643498,1.0,0.9420632468958124,1.0,0.9144007132200835,1.0,-0.5824161735952474,2.0,-0.19257800719416504,2.0,1.0,6.0
57,225.0,62.0,0.0,6.0,3.0,5.0,6.0,6.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,6.0,6.0,1.0,3.0,2.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H9H,0.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.026997577454066,5.0,0.4587847447999516,1.0,-1.0349677731654794,2.0,1.345871861882186,1.0,-0.5433501588983467,2.0,1.745896367767796,1.0,-1.8508328673327967,2.0,-1.5421901398296158,3.0,0.0,5.0
58,226.0,43.0,0.0,4.0,2.0,3.0,6.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,8.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G2B,0.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.3482429287757671,4.0,0.4587847447999516,1.0,-1.8908296318688802,2.0,-0.4411527304056184,2.0,0.028420374124024206,1.0,-1.6608434573076252,2.0,0.2292673831975948,1.0,-0.9001608075701331,3.0,1.0,3.0
59,227.0,51.0,0.0,5.0,2.0,4.0,6.0,12.0,3.0,2.0,3.0,1.0,2.0,1.0,7.0,6.0,6.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G6V,0.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.14333424306658496,4.0,0.9207493157345755,1.0,-1.7521776952592454,2.0,-0.792559184979587,2.0,-0.8485647658237827,2.0,0.35223264651114145,1.0,-0.3927270071994776,2.0,-0.8796371112388408,3.0,1.0,4.0
